topological coefficient,degree
0.361471861,3
0.36130137,3
0.361149111,3
0.360971524,3
0.360856269,3
0.360831657,3
0.360737419,3
0.360683761,3
0.360613811,3
0.36061102,3
0.360420122,3
0.36018618,3
0.360077519,3
0.360018091,3
0.36,3
0.359900374,3
0.359765051,3
0.359679267,3
0.359560068,3
0.359554245,3
0.359506173,3
0.359404097,3
0.359391965,3
0.359339525,3
0.359323432,3
0.359311741,3
0.359293873,3
0.359273671,3
0.359207459,3
0.359013092,3
0.358998145,3
0.358908781,3
0.358776167,3
0.358708189,3
0.358695652,3
0.358695652,3
0.358518519,3
0.358350951,3
0.358346095,3
0.358276644,3
0.358237548,3
0.358114234,3
0.358108108,3
0.358024691,3
0.358024691,3
0.35797399,3
0.357957958,3
0.357890935,3
0.357843137,3
0.357786358,3
0.357766143,3
0.357744108,3
0.357728454,3
0.357723577,3
0.357603337,3
0.357518402,3
0.357342267,3
0.35733882,3
0.357309942,3
0.357264957,3
0.35721703,3
0.357142857,3
0.35711926,3
0.356862745,3
0.356862745,3
0.356730769,3
0.356713427,3
0.356643357,3
0.356507937,3
0.356451613,3
0.356378601,3
0.356234097,3
0.356218905,3
0.35615942,3
0.35610766,3
0.356017643,3
0.355974843,3
0.35596471,3
0.355887231,3
0.355877617,3
0.355745721,3
0.355745286,3
0.355702845,3
0.355647573,3
0.355590062,3
0.355555556,3
0.355555556,3
0.355477855,3
0.355455003,3
0.355388471,3
0.355345912,3
0.355329949,3
0.354952237,3
0.354938272,3
0.354921614,3
0.354908306,3
0.354890605,3
0.354740061,3
0.354720918,3
0.354657688,3
0.354564756,3
0.354540918,3
0.354533844,3
0.35443038,3
0.354417671,3
0.354377104,3
0.354361371,3
0.354112554,3
0.354074074,3
0.354039375,3
0.354037267,3
0.354016354,3
0.353870458,3
0.353785901,3
0.353731343,3
0.35371179,3
0.353694581,3
0.353684211,3
0.353645833,3
0.353629977,3
0.353603604,3
0.353578154,3
0.353571429,3
0.353527981,3
0.353479853,3
0.353441609,3
0.353413655,3
0.353413655,3
0.353343865,3
0.353296193,3
0.353276353,3
0.353267974,3
0.353233831,3
0.353224254,3
0.353219697,3
0.353216374,3
0.35318445,3
0.353174603,3
0.353165523,3
0.353117506,3
0.353067353,3
0.353009259,3
0.352999017,3
0.352959797,3
0.352845528,3
0.352820513,3
0.352798054,3
0.352765321,3
0.352755906,3
0.352697998,3
0.352691594,3
0.352682498,3
0.352673493,3
0.352638353,3
0.352632833,3
0.35263037,3
0.35262757,3
0.35261708,3
0.352564103,3
0.352530541,3
0.352502662,3
0.352490421,3
0.352418997,3
0.352380952,3
0.352364475,3
0.352356247,3
0.352348993,3
0.352310231,3
0.352307029,3
0.352303523,3
0.352290679,3
0.352290679,3
0.352290679,3
0.352245863,3
0.352238806,3
0.352219075,3
0.352196174,3
0.35216089,3
0.352150538,3
0.352150538,3
0.352092352,3
0.351851852,3
0.351791531,3
0.351791531,3
0.351724138,3
0.351660939,3
0.351652728,3
0.351556568,3
0.351515152,3
0.351515152,3
0.351485149,3
0.351440329,3
0.351423251,3
0.351370344,3
0.35131397,3
0.351304348,3
0.351207275,3
0.351174935,3
0.351139601,3
0.351132686,3
0.351098191,3
0.351084813,3
0.350980392,3
0.350940376,3
0.350925926,3
0.350877193,3
0.350843061,3
0.350780533,3
0.35071708,3
0.350715746,3
0.350694444,3
0.350694444,3
0.350649351,3
0.350604491,3
0.350555556,3
0.350553506,3
0.350541746,3
0.350520833,3
0.350515464,3
0.350453795,3
0.35042735,3
0.350357508,3
0.350295858,3
0.350282486,3
0.350282486,3
0.350154936,3
0.350151834,3
0.350140056,3
0.350129199,3
0.350083752,3
0.35006435,3
0.3500612,3
0.35002318,3
0.35,3
0.35,3
0.35,3
0.349984582,3
0.349973162,3
0.349892009,3
0.349884527,3
0.349780702,3
0.349707602,3
0.34965035,3
0.349637681,3
0.349631966,3
0.34962406,3
0.349603671,3
0.34946828,3
0.349436393,3
0.349429913,3
0.349382716,3
0.349373434,3
0.349373434,3
0.349349349,3
0.349333333,3
0.349319124,3
0.349206349,3
0.349183477,3
0.349145299,3
0.349081365,3
0.34904014,3
0.349019608,3
0.348972923,3
0.348958333,3
0.348871299,3
0.348864994,3
0.348864994,3
0.348831664,3
0.348816029,3
0.348813209,3
0.348765432,3
0.348717949,3
0.348670757,3
0.348615091,3
0.348600509,3
0.348503485,3
0.348484848,3
0.348375451,3
0.348370927,3
0.348360656,3
0.348333333,3
0.348314607,3
0.348281016,3
0.348203222,3
0.348148148,3
0.348148148,3
0.348093481,3
0.34807418,3
0.348063284,3
0.348005502,3
0.348002023,3
0.348,3
0.347985348,3
0.347982311,3
0.347936508,3
0.347936508,3
0.347931873,3
0.347926267,3
0.347902098,3
0.347868217,3
0.347805457,3
0.347800926,3
0.347786811,3
0.347773767,3
0.347758887,3
0.347733333,3
0.34771962,3
0.347694633,3
0.347670251,3
0.347619048,3
0.347604485,3
0.347580645,3
0.347575058,3
0.34755291,3
0.347546531,3
0.34751773,3
0.34751773,3
0.347501864,3
0.347492625,3
0.347491536,3
0.34742887,3
0.34741784,3
0.34741784,3
0.34741784,3
0.347357066,3
0.347343841,3
0.347338936,3
0.347338936,3
0.347338936,3
0.347319347,3
0.347315436,3
0.347266881,3
0.347247429,3
0.347222222,3
0.347222222,3
0.347222222,3
0.347181965,3
0.347087379,3
0.347079038,3
0.347058824,3
0.347011145,3
0.346994536,3
0.346968066,3
0.346938776,3
0.346911066,3
0.346895075,3
0.346865133,3
0.346857597,3
0.3468505,3
0.346849943,3
0.346846847,3
0.346846847,3
0.34670947,3
0.34670629,3
0.346696362,3
0.346648612,3
0.346638655,3
0.346613546,3
0.346582985,3
0.346567411,3
0.346556474,3
0.346553352,3
0.346518987,3
0.346491228,3
0.346488137,3
0.346478873,3
0.346465817,3
0.346456693,3
0.346453465,3
0.346452867,3
0.346435453,3
0.346427235,3
0.346350535,3
0.346309813,3
0.346212121,3
0.346197503,3
0.346181299,3
0.34617737,3
0.346153846,3
0.346143582,3
0.346129838,3
0.346093993,3
0.346083789,3
0.346067416,3
0.346007605,3
0.345991561,3
0.345986038,3
0.345966958,3
0.34591195,3
0.345890411,3
0.345857418,3
0.345857418,3
0.345833333,3
0.345833333,3
0.345833333,3
0.345794393,3
0.345775013,3
0.345759049,3
0.345755694,3
0.345746623,3
0.345744681,3
0.345738295,3
0.345736434,3
0.345702506,3
0.345679012,3
0.345679012,3
0.345656192,3
0.345575108,3
0.34556962,3
0.345528455,3
0.345519713,3
0.345519167,3
0.345509893,3
0.345502646,3
0.345498783,3
0.345498783,3
0.345486111,3
0.345474614,3
0.345454545,3
0.345454545,3
0.345438824,3
0.345428973,3
0.345415778,3
0.345394737,3
0.34537246,3
0.345353675,3
0.345341615,3
0.345317355,3
0.345304602,3
0.345247551,3
0.345238095,3
0.345238095,3
0.345207803,3
0.345175439,3
0.345169912,3
0.345147679,3
0.345117845,3
0.345114345,3
0.345107592,3
0.345070423,3
0.345064378,3
0.34502924,3
0.34502924,3
0.345019477,3
0.34500973,3
0.344954649,3
0.344947735,3
0.344938749,3
0.344927536,3
0.344927536,3
0.344907407,3
0.344894027,3
0.344878957,3
0.344877345,3
0.344786016,3
0.344781145,3
0.344778255,3
0.344755971,3
0.344731978,3
0.34469697,3
0.34469697,3
0.344671202,3
0.344654088,3
0.344651333,3
0.344639612,3
0.344636845,3
0.344632768,3
0.344632768,3
0.34460261,3
0.344591878,3
0.344578313,3
0.344569288,3
0.34452438,3
0.344519016,3
0.344510191,3
0.344506518,3
0.344500279,3
0.344462994,3
0.344433562,3
0.344432112,3
0.344414894,3
0.344409283,3
0.34440753,3
0.344402516,3
0.344393241,3
0.3443855,3
0.344374343,3
0.344362745,3
0.344331641,3
0.344327836,3
0.344322344,3
0.344322344,3
0.344313725,3
0.344262295,3
0.34425377,3
0.344232516,3
0.34422658,3
0.344219803,3
0.344206974,3
0.344173442,3
0.344173442,3
0.344163658,3
0.344155844,3
0.344146685,3
0.344139651,3
0.344126984,3
0.344098884,3
0.344086022,3
0.344086022,3
0.344086022,3
0.344059406,3
0.344051447,3
0.344047619,3
0.344046148,3
0.344038391,3
0.344034879,3
0.34402852,3
0.344019304,3
0.34400949,3
0.343959732,3
0.343915344,3
0.343909555,3
0.343891403,3
0.343859649,3
0.343845817,3
0.343829171,3
0.343796712,3
0.343784994,3
0.34376207,3
0.34375,3
0.343717549,3
0.343711844,3
0.3436853,3
0.343678161,3
0.343663912,3
0.343657817,3
0.343638526,3
0.343621399,3
0.343612335,3
0.343596609,3
0.343589744,3
0.343572241,3
0.343531938,3
0.34351145,3
0.343468468,3
0.343468468,3
0.343444909,3
0.343434343,3
0.343434343,3
0.343434343,3
0.343412527,3
0.343383585,3
0.343373494,3
0.343358396,3
0.343347639,3
0.343343343,3
0.343329886,3
0.343307087,3
0.343302181,3
0.343283582,3
0.343262411,3
0.343250689,3
0.343212587,3
0.343207354,3
0.343173432,3
0.343172332,3
0.343169399,3
0.343167702,3
0.343151694,3
0.343137255,3
0.343137255,3
0.343137255,3
0.343098958,3
0.343082115,3
0.343073593,3
0.343065693,3
0.343023256,3
0.343015214,3
0.343013468,3
0.342975207,3
0.342967245,3
0.34295713,3
0.342955326,3
0.342952739,3
0.342879873,3
0.342807924,3
0.342780027,3
0.342776204,3
0.342770167,3
0.342754598,3
0.342723005,3
0.342723005,3
0.342723005,3
0.342666667,3
0.34264432,3
0.342624855,3
0.342621259,3
0.342607747,3
0.342555995,3
0.342555995,3
0.342535787,3
0.342530658,3
0.342521695,3
0.342519685,3
0.342514124,3
0.342496051,3
0.342493639,3
0.342485549,3
0.342479675,3
0.342473118,3
0.342447917,3
0.342442645,3
0.342440801,3
0.342430149,3
0.342424242,3
0.34241908,3
0.342398884,3
0.342383107,3
0.342374925,3
0.34235589,3
0.342342342,3
0.342342342,3
0.342342342,3
0.342330763,3
0.342309994,3
0.342261905,3
0.34225884,3
0.342257218,3
0.342256214,3
0.342254663,3
0.342250531,3
0.342242019,3
0.34223301,3
0.342222222,3
0.342222222,3
0.342198582,3
0.342192691,3
0.342182891,3
0.342182891,3
0.342168675,3
0.342151675,3
0.342143906,3
0.342127303,3
0.34212068,3
0.342119714,3
0.342090859,3
0.342088806,3
0.342052314,3
0.34204793,3
0.34204793,3
0.342028986,3
0.341991342,3
0.341991342,3
0.341943419,3
0.341904762,3
0.341897233,3
0.341891314,3
0.341880342,3
0.341880342,3
0.341868184,3
0.341856061,3
0.341825902,3
0.34180791,3
0.341800734,3
0.341781874,3
0.341772152,3
0.341753775,3
0.341736695,3
0.341701534,3
0.341666667,3
0.341643583,3
0.341630063,3
0.341630063,3
0.341597796,3
0.341590613,3
0.341578327,3
0.341575092,3
0.341563786,3
0.341552511,3
0.341527002,3
0.34152652,3
0.34152489,3
0.341503268,3
0.341494036,3
0.341478697,3
0.341472045,3
0.341463415,3
0.341463415,3
0.341446924,3
0.341438703,3
0.34142752,3
0.341391941,3
0.341313689,3
0.341313689,3
0.341282895,3
0.341269841,3
0.341238472,3
0.34122807,3
0.341225627,3
0.34122288,3
0.341220423,3
0.341207349,3
0.341158059,3
0.341141141,3
0.341137124,3
0.341130604,3
0.341130604,3
0.341105354,3
0.341103341,3
0.341037494,3
0.341013825,3
0.341002465,3
0.340996169,3
0.340996169,3
0.340956341,3
0.340937896,3
0.340933768,3
0.340926348,3
0.340909091,3
0.340909091,3
0.340909091,3
0.340902475,3
0.34089587,3
0.340838852,3
0.340836013,3
0.34082397,3
0.34082397,3
0.340807175,3
0.340805313,3
0.340790455,3
0.340778923,3
0.340778923,3
0.340753933,3
0.340751043,3
0.340740741,3
0.340722496,3
0.340718858,3
0.3407173,3
0.340699816,3
0.340686275,3
0.340664712,3
0.340641494,3
0.340632603,3
0.340597256,3
0.340588011,3
0.34057971,3
0.340527578,3
0.340517241,3
0.340501792,3
0.340501792,3
0.340501792,3
0.34047619,3
0.34047619,3
0.340471092,3
0.340466926,3
0.340463458,3
0.340450771,3
0.340440654,3
0.340425532,3
0.340415486,3
0.34040404,3
0.340400471,3
0.34039548,3
0.340390879,3
0.3403452,3
0.34032634,3
0.340277778,3
0.340277778,3
0.340227508,3
0.340206186,3
0.340186001,3
0.340179042,3
0.340159272,3
0.340136054,3
0.340136054,3
0.34006734,3
0.340058848,3
0.340022297,3
0.340009537,3
0.340008901,3
0.34,3
0.34,3
0.339987901,3
0.339985218,3
0.339970501,3
0.339966833,3
0.339953271,3
0.339943343,3
0.339941263,3
0.33992467,3
0.339920949,3
0.33991684,3
0.339912281,3
0.339897885,3
0.33989071,3
0.33988764,3
0.339869281,3
0.339869281,3
0.33984375,3
0.339837398,3
0.33982684,3
0.339784946,3
0.339764202,3
0.33972912,3
0.339699074,3
0.33968254,3
0.339622642,3
0.339622642,3
0.339575531,3
0.339567747,3
0.339563863,3
0.339563863,3
0.339555556,3
0.339544513,3
0.339534884,3
0.33953168,3
0.339506173,3
0.339506173,3
0.339489886,3
0.339484814,3
0.339477727,3
0.339455782,3
0.339443313,3
0.339435545,3
0.339427179,3
0.339424142,3
0.339393939,3
0.339393939,3
0.339354132,3
0.339352897,3
0.339348371,3
0.339339339,3
0.339339339,3
0.339339339,3
0.339334424,3
0.33933162,3
0.339319117,3
0.339285714,3
0.339285714,3
0.339237789,3
0.339233038,3
0.339225589,3
0.339215686,3
0.339207048,3
0.339181287,3
0.339164237,3
0.339162692,3
0.33915575,3
0.33912037,3
0.339105339,3
0.339041096,3
0.339041096,3
0.339026915,3
0.339021615,3
0.339011925,3
0.339007092,3
0.339002268,3
0.338983051,3
0.338983051,3
0.338983051,3
0.338967136,3
0.338959212,3
0.338959212,3
0.338945006,3
0.338928857,3
0.338928857,3
0.338926174,3
0.338922156,3
0.338917526,3
0.338916806,3
0.33891547,3
0.338905775,3
0.338870432,3
0.338827839,3
0.338817794,3
0.338817794,3
0.338797814,3
0.338768116,3
0.338762215,3
0.338753388,3
0.338727077,3
0.338718363,3
0.338709677,3
0.338709677,3
0.338709677,3
0.33869886,3
0.338666667,3
0.338661339,3
0.338658147,3
0.338652482,3
0.338633687,3
0.338624339,3
0.338624339,3
0.338624339,3
0.338600451,3
0.338590957,3
0.338562092,3
0.338541667,3
0.338493292,3
0.338487973,3
0.338461538,3
0.338435374,3
0.338422392,3
0.338403042,3
0.338383838,3
0.33836478,3
0.338345865,3
0.338329764,3
0.338327091,3
0.338278932,3
0.338255977,3
0.338249754,3
0.338225017,3
0.338217338,3
0.338206628,3
0.338206628,3
0.338204593,3
0.338199513,3
0.338199513,3
0.338164251,3
0.33814433,3
0.338143338,3
0.338141026,3
0.338113864,3
0.338068182,3
0.338064516,3
0.338061466,3
0.338061466,3
0.338053097,3
0.338050314,3
0.338050314,3
0.338040223,3
0.338028169,3
0.337979094,3
0.337977296,3
0.337962963,3
0.337946943,3
0.337920489,3
0.337883959,3
0.337878788,3
0.337878788,3
0.33785822,3
0.337853107,3
0.337825696,3
0.337807606,3
0.337797619,3
0.337777778,3
0.337763012,3
0.337742504,3
0.337742504,3
0.33773862,3
0.33773862,3
0.337733773,3
0.337719298,3
0.337662338,3
0.337651123,3
0.337634409,3
0.337606838,3
0.337606838,3
0.337588652,3
0.337579618,3
0.337570621,3
0.337561663,3
0.337552743,3
0.337526205,3
0.33747412,3
0.33744856,3
0.337431694,3
0.337398374,3
0.337363966,3
0.337361531,3
0.337325349,3
0.337325349,3
0.337311736,3
0.337304739,3
0.337301587,3
0.337301587,3
0.337289812,3
0.337270341,3
0.337254902,3
0.337254902,3
0.337254902,3
0.337220603,3
0.337218337,3
0.337218337,3
0.337218337,3
0.337209302,3
0.337194337,3
0.337155963,3
0.337121212,3
0.337106918,3
0.337099812,3
0.337099812,3
0.337078652,3
0.337078652,3
0.337057728,3
0.337050805,3
0.337037037,3
0.337037037,3
0.337037037,3
0.3370319,3
0.33702337,3
0.337020649,3
0.337009804,3
0.336996337,3
0.336976321,3
0.336956522,3
0.336936937,3
0.336933693,3
0.336927224,3
0.336879433,3
0.336823735,3
0.336783989,3
0.336781609,3
0.336752137,3
0.336734694,3
0.336734694,3
0.336734694,3
0.336734694,3
0.336723164,3
0.336717428,3
0.336711712,3
0.336677815,3
0.336666667,3
0.336666667,3
0.336666667,3
0.336644592,3
0.336641853,3
0.336633663,3
0.336625514,3
0.336614173,3
0.336612022,3
0.336601307,3
0.336580087,3
0.33655784,3
0.336551724,3
0.336548767,3
0.336548767,3
0.336538462,3
0.336538462,3
0.336507937,3
0.336477987,3
0.336477987,3
0.336477987,3
0.33646813,3
0.336438923,3
0.336391437,3
0.336391437,3
0.336382114,3
0.336382114,3
0.336363636,3
0.336336336,3
0.336283186,3
0.336244541,3
0.336244541,3
0.336213103,3
0.336206897,3
0.33619211,3
0.336190476,3
0.336170213,3
0.336158192,3
0.336134454,3
0.336134454,3
0.336122734,3
0.336088154,3
0.336084365,3
0.336058129,3
0.336052202,3
0.33604336,3
0.336026936,3
0.336021505,3
0.336011905,3
0.335962145,3
0.3359375,3
0.335930736,3
0.335927367,3
0.33592535,3
0.335913978,3
0.335902376,3
0.335858586,3
0.335858586,3
0.335858586,3
0.335830212,3
0.335828343,3
0.335820896,3
0.335766423,3
0.335748792,3
0.335740072,3
0.335725678,3
0.33572282,3
0.335718545,3
0.335686275,3
0.335680751,3
0.335680751,3
0.335664336,3
0.335616438,3
0.335616438,3
0.335608646,3
0.335600907,3
0.335598706,3
0.335585586,3
0.335583052,3
0.335578002,3
0.335548173,3
0.3355445,3
0.335533553,3
0.335483871,3
0.335479256,3
0.335470085,3
0.335470085,3
0.335470085,3
0.335456476,3
0.335416667,3
0.33531746,3
0.335294118,3
0.335249042,3
0.335227273,3
0.335154827,3
0.335135135,3
0.335135135,3
0.335042735,3
0.335042735,3
0.335004177,3
0.335,3
0.335,3
0.334975369,3
0.334961998,3
0.33495935,3
0.33492823,3
0.334920635,3
0.334913112,3
0.334898279,3
0.334838224,3
0.334828102,3
0.334716459,3
0.334672021,3
0.334603175,3
0.334567901,3
0.334541063,3
0.334536703,3
0.33452381,3
0.334515366,3
0.334433443,3
0.334415584,3
0.334341906,3
0.334340383,3
0.334296724,3
0.334205934,3
0.33419244,3
0.334117647,3
0.334008097,3
0.333978079,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.788018433,2
0.788018433,2
0.788018433,2
0.788018433,2
0.788018433,2
0.762917933,2
0.762917933,2
0.748756219,2
0.723076923,2
0.71994716,2
0.71994716,2
0.71994716,2
0.71994716,2
0.705645161,2
0.703422053,2
0.702072539,2
0.700345423,2
0.692307692,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.688049209,2
0.676119403,2
0.673553719,2
0.672535211,2
0.672,2
0.67092257,2
0.669689119,2
0.668665667,2
0.668665667,2
0.668665667,2
0.668665667,2
0.668665667,2
0.668665667,2
0.668665667,2
0.667364017,2
0.665905632,2
0.665905632,2
0.665905632,2
0.665905632,2
0.665905632,2
0.665905632,2
0.665905632,2
0.665905632,2
0.665905632,2
0.664602683,2
0.662135922,2
0.662135922,2
0.662135922,2
0.654761905,2
0.654761905,2
0.654761905,2
0.654761905,2
0.654761905,2
0.653325123,2
0.651960784,2
0.648148148,2
0.646648045,2
0.646648045,2
0.646648045,2
0.646648045,2
0.646648045,2
0.646648045,2
0.646648045,2
0.646648045,2
0.643288084,2
0.643288084,2
0.643288084,2
0.643288084,2
0.643288084,2
0.643288084,2
0.643288084,2
0.642857143,2
0.641402715,2
0.641402715,2
0.641402715,2
0.641402715,2
0.641402715,2
0.641402715,2
0.641402715,2
0.640449438,2
0.639931741,2
0.639671362,2
0.639359699,2
0.639359699,2
0.639359699,2
0.639359699,2
0.639359699,2
0.637234043,2
0.637234043,2
0.637234043,2
0.637234043,2
0.637234043,2
0.635465116,2
0.634502924,2
0.633858268,2
0.633333333,2
0.631578947,2
0.631578947,2
0.631147541,2
0.630650496,2
0.630650496,2
0.629411765,2
0.629032258,2
0.622009569,2
0.622009569,2
0.620521173,2
0.618055556,2
0.618055556,2
0.617816092,2
0.617816092,2
0.617816092,2
0.6171875,2
0.616666667,2
0.614416476,2
0.614416476,2
0.614416476,2
0.612359551,2
0.612359551,2
0.611924686,2
0.611910995,2
0.610849057,2
0.610158311,2
0.610158311,2
0.609625668,2
0.609137056,2
0.60851927,2
0.60851927,2
0.608280255,2
0.608280255,2
0.608280255,2
0.607305936,2
0.60625,2
0.605015674,2
0.605015674,2
0.605015674,2
0.605015674,2
0.602272727,2
0.602272727,2
0.601190476,2
0.599315068,2
0.597883598,2
0.595505618,2
0.595419847,2
0.595419847,2
0.595419847,2
0.595419847,2
0.595419847,2
0.595419847,2
0.593959732,2
0.592905405,2
0.592905405,2
0.59246172,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591975309,2
0.591176471,2
0.590909091,2
0.589928058,2
0.589928058,2
0.589928058,2
0.587227414,2
0.587227414,2
0.587227414,2
0.587227414,2
0.587227414,2
0.587227414,2
0.5859375,2
0.585648148,2
0.585648148,2
0.585648148,2
0.585648148,2
0.585648148,2
0.585626911,2
0.584795322,2
0.58281054,2
0.581632653,2
0.581632653,2
0.581632653,2
0.581183612,2
0.581183612,2
0.581183612,2
0.581183612,2
0.580769231,2
0.579945799,2
0.579945799,2
0.578804348,2
0.57860262,2
0.57826087,2
0.577464789,2
0.575697211,2
0.575117371,2
0.574285714,2
0.574099723,2
0.573770492,2
0.573394495,2
0.572447447,2
0.572080292,2
0.571428571,2
0.571428571,2
0.571038251,2
0.571038251,2
0.571038251,2
0.571038251,2
0.570338059,2
0.57,2
0.569767442,2
0.569612206,2
0.569565217,2
0.569248826,2
0.569088319,2
0.568493151,2
0.56846473,2
0.567628494,2
0.567620286,2
0.566,2
0.565349544,2
0.565277778,2
0.564954683,2
0.564189189,2
0.563973064,2
0.563973064,2
0.563670412,2
0.563670412,2
0.563670412,2
0.563670412,2
0.563235294,2
0.56302521,2
0.562454874,2
0.561436673,2
0.561436673,2
0.560679612,2
0.559701493,2
0.558035714,2
0.555907173,2
0.555263158,2
0.555160142,2
0.555160142,2
0.555160142,2
0.554830287,2
0.554794521,2
0.554744526,2
0.554435484,2
0.554054054,2
0.554054054,2
0.554006969,2
0.553916005,2
0.553846154,2
0.553156146,2
0.552683897,2
0.552631579,2
0.552631579,2
0.552511416,2
0.552371542,2
0.552083333,2
0.551912568,2
0.551694179,2
0.551470588,2
0.551470588,2
0.551020408,2
0.550387597,2
0.5503663,2
0.5503663,2
0.54939759,2
0.54939759,2
0.549053356,2
0.548913043,2
0.5488,2
0.548780488,2
0.548582996,2
0.548148148,2
0.54797048,2
0.54797048,2
0.547916667,2
0.54778157,2
0.54778157,2
0.547709924,2
0.547678795,2
0.547619048,2
0.547468354,2
0.5472,2
0.5472,2
0.5472,2
0.546666667,2
0.546186441,2
0.545454545,2
0.54517134,2
0.545138889,2
0.544684129,2
0.544386423,2
0.544386423,2
0.544303797,2
0.544303797,2
0.544247788,2
0.544247788,2
0.543674699,2
0.543526786,2
0.542918455,2
0.542682927,2
0.542349727,2
0.5421875,2
0.541666667,2
0.541666667,2
0.541666667,2
0.541666667,2
0.540816327,2
0.540692641,2
0.540562036,2
0.540562036,2
0.540381791,2
0.540145985,2
0.54,2
0.539893617,2
0.539634146,2
0.539325843,2
0.539106145,2
0.539076377,2
0.538516405,2
0.538461538,2
0.538327526,2
0.53815261,2
0.537717602,2
0.537717602,2
0.537716616,2
0.537716616,2
0.537698413,2
0.5375,2
0.537478705,2
0.537478705,2
0.537375415,2
0.537356322,2
0.536723164,2
0.536585366,2
0.536322361,2
0.536206897,2
0.536138614,2
0.536138614,2
0.536,2
0.535779817,2
0.535550459,2
0.535416667,2
0.535135135,2
0.535053929,2
0.535010941,2
0.534883721,2
0.534693878,2
0.534562212,2
0.534409257,2
0.534382284,2
0.534161491,2
0.533994334,2
0.533898305,2
0.533898305,2
0.533799534,2
0.533519553,2
0.533380682,2
0.533333333,2
0.533165829,2
0.532921811,2
0.532871972,2
0.532871972,2
0.532503458,2
0.532503458,2
0.532258065,2
0.532226563,2
0.532163743,2
0.532091097,2
0.531976744,2
0.531966224,2
0.531914894,2
0.53164557,2
0.531476998,2
0.531471282,2
0.531301483,2
0.53125,2
0.530848329,2
0.530629139,2
0.530629139,2
0.530520646,2
0.530487805,2
0.530477032,2
0.530442804,2
0.530164534,2
0.530075188,2
0.530035336,2
0.53,2
0.529761905,2
0.529411765,2
0.529350105,2
0.529345372,2
0.529304029,2
0.528985507,2
0.528985507,2
0.528963415,2
0.528776978,2
0.528571429,2
0.528571429,2
0.528571429,2
0.528529981,2
0.52852349,2
0.52852349,2
0.528469751,2
0.528469751,2
0.528213166,2
0.528205128,2
0.528169014,2
0.528169014,2
0.528169014,2
0.528169014,2
0.528169014,2
0.528169014,2
0.528169014,2
0.528169014,2
0.527967258,2
0.527932961,2
0.527777778,2
0.527687296,2
0.527597403,2
0.527586207,2
0.527403846,2
0.527372263,2
0.527272727,2
0.52715655,2
0.527127004,2
0.527027027,2
0.527027027,2
0.52690583,2
0.526785714,2
0.526699029,2
0.526666667,2
0.526657997,2
0.526508227,2
0.526490066,2
0.526385224,2
0.526315789,2
0.526315789,2
0.526315789,2
0.526202749,2
0.5261959,2
0.5261959,2
0.5261959,2
0.526190476,2
0.526126126,2
0.525974026,2
0.525974026,2
0.525974026,2
0.525900901,2
0.525806452,2
0.525700935,2
0.525547445,2
0.525510204,2
0.525490196,2
0.525406504,2
0.525285481,2
0.525252525,2
0.525198939,2
0.525125628,2
0.525,2
0.52476573,2
0.524752475,2
0.524714829,2
0.524691358,2
0.524636058,2
0.524604569,2
0.524602026,2
0.524590164,2
0.524590164,2
0.524539877,2
0.524495677,2
0.524456522,2
0.52443281,2
0.524425287,2
0.524422735,2
0.524418605,2
0.524390244,2
0.524084778,2
0.523890785,2
0.5238795,2
0.523809524,2
0.523809524,2
0.523788546,2
0.523724792,2
0.523696682,2
0.523255814,2
0.523255814,2
0.523076923,2
0.523003472,2
0.52293578,2
0.52293578,2
0.522897585,2
0.522875817,2
0.522875817,2
0.522857143,2
0.522836538,2
0.522813688,2
0.522727273,2
0.522727273,2
0.522727273,2
0.522641509,2
0.522575251,2
0.522556391,2
0.52254902,2
0.52254902,2
0.522421525,2
0.52236136,2
0.522222222,2
0.522222222,2
0.522193211,2
0.522160665,2
0.522151899,2
0.522132797,2
0.522033898,2
0.521870287,2
0.521812081,2
0.521782178,2
0.521782178,2
0.521680217,2
0.521454112,2
0.521367521,2
0.521352313,2
0.521276596,2
0.521153846,2
0.521148036,2
0.521028037,2
0.520926756,2
0.520920502,2
0.520912548,2
0.520900322,2
0.520887728,2
0.520833333,2
0.520793951,2
0.520793951,2
0.520775623,2
0.520618557,2
0.520588235,2
0.520527859,2
0.520491803,2
0.520386266,2
0.520380435,2
0.520348837,2
0.520325203,2
0.520231214,2
0.520217729,2
0.520217729,2
0.52020202,2
0.520152884,2
0.520050125,2
0.52,2
0.51984127,2
0.519831731,2
0.519817073,2
0.519788918,2
0.519736842,2
0.519685039,2
0.519633508,2
0.519578313,2
0.519524618,2
0.519512195,2
0.519480519,2
0.519444444,2
0.519444444,2
0.519440124,2
0.519273128,2
0.519256308,2
0.519230769,2
0.519230769,2
